JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ,
2460954.500000000, A.D. 2025-Oct-06 00:00:00.0000,  1.459419977390113E+08,  3.273970416047975E+07, -2.795673017125577E+03, -7.003872647553819E+00,  2.894128874547532E+01, -2.858204543468190E-03,
2460955.500000000, A.D. 2025-Oct-07 00:00:00.0000,  1.453154195516475E+08,  3.523526368773790E+07, -3.039210080185905E+03, -7.499965770997911E+00,  2.882498747081678E+01, -2.766811031781558E-03,
2460956.500000000, A.D. 2025-Oct-08 00:00:00.0000,  1.446460517885169E+08,  3.772043677970131E+07, -3.271696769298986E+03, -7.994387770756910E+00,  2.870086334662657E+01, -2.603422313491421E-03,
2460957.500000000, A.D. 2025-Oct-09 00:00:00.0000,  1.439340348518036E+08,  4.019454664728031E+07, -3.487288563109934E+03, -8.487228518950651E+00,  2.856888137513680E+01, -2.378011911456923E-03,
2460958.500000000, A.D. 2025-Oct-10 00:00:00.0000,  1.431795025515026E+08,  4.265690992143974E+07, -3.681308152420446E+03, -8.978544418765617E+00,  2.842892665702806E+01, -2.107282487841644E-03,
2460959.500000000, A.D. 2025-Oct-11 00:00:00.0000,  1.423825864591208E+08,  4.510683065213804E+07, -3.850716807814315E+03, -9.468326977117199E+00,  2.828082812246235E+01, -1.811912259302773E-03,
2460960.500000000, A.D. 2025-Oct-12 00:00:00.0000,  1.415434222352493E+08,  4.754359691698951E+07, -3.994312438387424E+03, -9.956489517385258E+00,  2.812439304516304E+01, -1.513195234261744E-03,
2460961.500000000, A.D. 2025-Oct-13 00:00:00.0000,  1.406621562631812E+08,  4.996648040125928E+07, -4.112655010636896E+03, -1.044287267225840E+01,  2.795943933077938E+01, -1.230253008584370E-03,
2460962.500000000, A.D. 2025-Oct-14 00:00:00.0000,  1.397389512412980E+08,  5.237473833716936E+07, -4.207800857059658E+03, -1.092726146047539E+01,  2.778581702821814E+01, -9.784417366525133E-04,
2460963.500000000, A.D. 2025-Oct-15 00:00:00.0000,  1.387739901256756E+08,  5.476761676360165E+07, -4.282951042864472E+03, -1.140940508790846E+01,  2.760341766547444E+01, -7.689045893641833E-04,
2460964.500000000, A.D. 2025-Oct-16 00:00:00.0000,  1.377674784705986E+08,  5.714435417961780E+07, -4.342095948960632E+03, -1.188903360261716E+01,  2.741217478276986E+01, -6.088519044222807E-04,
2460965.500000000, A.D. 2025-Oct-17 00:00:00.0000,  1.367196455470799E+08,  5.950418502727333E+07, -4.389699260637164E+03, -1.236586947887796E+01,  2.721206013548860E+01, -5.021307145902654E-04,
2460966.500000000, A.D. 2025-Oct-18 00:00:00.0000,  1.356307446602924E+08,  6.184634278471170E+07, -4.430432819806039E+03, -1.283963481256843E+01,  2.700307887581808E+01, -4.498009323352647E-04,
2460967.500000000, A.D. 2025-Oct-19 00:00:00.0000,  1.345010529773003E+08,  6.417006266205126E+07, -4.468957021262497E+03, -1.331005573823719E+01,  2.678526531564574E+01, -4.506063929703430E-04,
2460968.500000000, A.D. 2025-Oct-20 00:00:00.0000,  1.333308710392891E+08,  6.647458397021538E+07, -4.509737170893699E+03, -1.377686551004842E+01,  2.655867956792617E+01, -5.013422652755395E-04,
2460969.500000000, A.D. 2025-Oct-21 00:00:00.0000,  1.321205220330386E+08,  6.875915222539985E+07, -4.556888813838363E+03, -1.423980707594185E+01,  2.632340470148020E+01, -5.971672977391762E-04,
2460970.500000000, A.D. 2025-Oct-22 00:00:00.0000,  1.308703508526135E+08,  7.102302101208253E+07, -4.614049410149455E+03, -1.469863535162178E+01,  2.607954392869650E+01, -7.319073016027744E-04,
2460971.500000000, A.D. 2025-Oct-23 00:00:00.0000,  1.295807229838825E+08,  7.326545359412941E+07, -4.684276631187648E+03, -1.515311899670918E+01,  2.582721757338455E+01, -8.983679976157788E-04,
2460972.500000000, A.D. 2025-Oct-24 00:00:00.0000,  1.282520232683413E+08,  7.548572425681326E+07, -4.769973643369973E+03, -1.560304138778212E+01,  2.556655991941199E+01, -1.088641926193290E-03,
2460973.500000000, A.D. 2025-Oct-25 00:00:00.0000,  1.268846546239979E+08,  7.768311938489908E+07, -4.872839323610067E+03, -1.604820063693966E+01,  2.529771633447304E+01, -1.294371358069313E-03,
2460974.500000000, A.D. 2025-Oct-26 00:00:00.0000,  1.254790368015364E+08,  7.985693832265954E+07, -4.993837739638984E+03, -1.648840881121311E+01,  2.502084118316598E+01, -1.506924980624547E-03,
2460975.500000000, A.D. 2025-Oct-27 00:00:00.0000,  1.240356052259185E+08,  8.200649410394971E+07, -5.133178080078214E+03, -1.692349084254246E+01,  2.473609696153651E+01, -1.717460456831077E-03,
2460976.500000000, A.D. 2025-Oct-28 00:00:00.0000,  1.225548099188370E+08,  8.413111416798316E+07, -5.290294940985739E+03, -1.735328389108897E+01,  2.444365483326808E+01, -1.916873016739373E-03,
2460977.500000000, A.D. 2025-Oct-29 00:00:00.0000,  1.210371144232960E+08,  8.623014117628583E+07, -5.463820451322943E+03, -1.777763809672452E+01,  2.414369636263703E+01, -2.095667825125602E-03,
2460978.500000000, A.D. 2025-Oct-30 00:00:00.0000,  1.194829945678985E+08,  8.830293400717643E+07, -5.651544922992587E+03, -1.819641969448005E+01,  2.383641571783124E+01, -2.243840469096980E-03,
2460979.500000000, A.D. 2025-Oct-31 00:00:00.0000,  1.178929368299754E+08,  9.034886891268897E+07, -5.850372375953943E+03, -1.860951728106830E+01,  2.352202092327663E+01, -2.350906404847919E-03,
2460980.500000000, A.D. 2025-Nov-01 00:00:00.0000,  1.162674360126390E+08,  9.236734066427481E+07, -6.056292050734162E+03, -1.901685135631098E+01,  2.320073190098647E+01, -2.406278941887052E-03,
2460981.500000000, A.D. 2025-Nov-02 00:00:00.0000,  1.146069919976273E+08,  9.435776328591496E+07, -6.264405843369663E+03, -1.941838576632458E+01,  2.287277236871869E+01, -2.400221218902487E-03,
2460982.500000000, A.D. 2025-Nov-03 00:00:00.0000,  1.129121055561075E+08,  9.631956972297004E+07, -6.469068599447608E+03, -1.981413717449344E+01,  2.253835300481125E+01, -2.325513610630381E-03,
2460983.500000000, A.D. 2025-Nov-04 00:00:00.0000,  1.111832736573252E+08,  9.825220966452359E+07, -6.664199652060866E+03, -2.020417594728399E+01,  2.219764593020147E+01, -2.179688883382269E-03,
2460984.500000000, A.D. 2025-Nov-05 00:00:00.0000,  1.094209853384827E+08,  1.001551449619440E+08, -6.843790895953774E+03, -2.058861127748011E+01,  2.185075607290884E+01, -1.967195187467574E-03,
2460985.500000000, A.D. 2025-Nov-06 00:00:00.0000,  1.076257196602945E+08,  1.020278428437875E+08, -7.002560777783394E+03, -2.096755810784002E+01,  2.149770107420931E+01, -1.700419245351803E-03,
2460986.500000000, A.D. 2025-Nov-07 00:00:00.0000,  1.057979470721327E+08,  1.038697682362449E+08, -7.136611383877695E+03, -2.134109348156881E+01,  2.113841237230833E+01, -1.398634958928113E-03,
2460987.500000000, A.D. 2025-Nov-08 00:00:00.0000,  1.039381344236545E+08,  1.056803772924365E+08, -7.243900218889117E+03, -2.170921884507466E+01,  2.077276166731746E+01, -1.084869352619755E-03,
2460988.500000000, A.D. 2025-Nov-09 00:00:00.0000,  1.020467523860973E+08,  1.074591140072851E+08, -7.324389918699861E+03, -2.207184379694491E+01,  2.040060330554480E+01, -7.818454329182600E-04,
2460989.500000000, A.D. 2025-Nov-10 00:00:00.0000,  1.001242831608501E+08,  1.092054105573679E+08, -7.379866093955934E+03, -2.242879511584016E+01,  2.002181520338523E+01, -5.085990505531157E-04,
2460990.500000000, A.D. 2025-Nov-11 00:00:00.0000,  9.817122660422531E+07,  1.109186905911601E+08, -7.413531277589500E+03, -2.277984223923058E+01,  1.963632478732368E+01, -2.787575500660111E-04,
2460991.500000000, A.D. 2025-Nov-12 00:00:00.0000,  9.618810392359689E+07,  1.125983739667670E+08, -7.429524271808565E+03, -2.312472594447951E+01,  1.924411690964106E+01, -1.004594916054202E-04,
2460992.500000000, A.D. 2025-Nov-13 00:00:00.0000,  9.417545911714928E+07,  1.142438815647948E+08, -7.432480899013579E+03, -2.346318089392512E+01,  1.884522888983648E+01,  2.273437884081631E-05,
2460993.500000000, A.D. 2025-Nov-14 00:00:00.0000,  9.213385885611989E+07,  1.158546393849470E+08, -7.427190213643014E+03, -2.379494911559205E+01,  1.843974003213655E+01,  9.064215353227212E-05,
2460994.500000000, A.D. 2025-Nov-15 00:00:00.0000,  9.006389155010514E+07,  1.174300817054150E+08, -7.418349655531347E+03, -2.411978587789203E+01,  1.802776107673870E+01,  1.054176343844304E-04,
2460995.500000000, A.D. 2025-Nov-16 00:00:00.0000,  8.796616612711790E+07,  1.189696534305276E+08, -7.410396956749260E+03, -2.443746092126245E+01,  1.760942618052743E+01,  7.082523338119984E-05,
2460996.500000000, A.D. 2025-Nov-17 00:00:00.0000,  8.584131080851634E+07,  1.204728118768893E+08, -7.407391178578138E+03, -2.474775772126002E+01,  1.718488789679534E+01, -8.183918919435484E-06,
2460997.500000000, A.D. 2025-Nov-18 00:00:00.0000,  8.368997196559203E+07,  1.219390282347221E+08, -7.412920597769320E+03, -2.505047254927755E+01,  1.675431452576583E+01, -1.256873620025800E-04,
2460998.500000000, A.D. 2025-Nov-19 00:00:00.0000,  8.151281303210151E+07,  1.233677888674930E+08, -7.430023984454572E+03, -2.534541419653999E+01,  1.631788885361884E+01, -2.749021037136146E-04,
2460999.500000000, A.D. 2025-Nov-20 00:00:00.0000,  7.931051340353639E+07,  1.247585965288605E+08, -7.461120032958686E+03, -2.563240454386703E+01,  1.587580736682134E+01, -4.482736954178890E-04,
2461000.500000000, A.D. 2025-Nov-21 00:00:00.0000,  7.708376725859748E+07,  1.261109715083908E+08, -7.507945429451764E+03, -2.591127972866548E+01,  1.542827931450472E+01, -6.375920477230679E-04,
2461001.500000000, A.D. 2025-Nov-22 00:00:00.0000,  7.483328226943618E+07,  1.274244526791974E+08, -7.571504635505378E+03, -2.618189147863720E+01,  1.497552536524898E+01, -8.341460247738297E-04,
2461002.500000000, A.D. 2025-Nov-23 00:00:00.0000,  7.255977820374478E+07,  1.286985984145564E+08, -7.652034157052636E+03, -2.644410823391606E+01,  1.451777595855076E+01, -1.028899532572680E-03,
2461003.500000000, A.D. 2025-Nov-24 00:00:00.0000,  7.026398544515668E+07,  1.299329873604476E+08, -7.748981825426221E+03, -2.669781591998404E+01,  1.405526968323714E+01, -1.212657463367961E-03,
2461004.500000000, A.D. 2025-Nov-25 00:00:00.0000,  6.794664345589773E+07,  1.311272190826779E+08, -7.860998963966966E+03, -2.694291857504552E+01,  1.358825204705756E+01, -1.376195172982264E-03,
2461005.500000000, A.D. 2025-Nov-26 00:00:00.0000,  6.560849917333935E+07,  1.322809146317400E+08, -7.985941989764571E+03, -2.717933936352359E+01,  1.311697480128309E+01, -1.510350183719034E-03,
2461006.500000000, A.D. 2025-Nov-27 00:00:00.0000,  6.325030527626628E+07,  1.333937170660113E+08, -8.120881552837789E+03, -2.740702270541458E+01,  1.264169556370972E+01, -1.606115532415409E-03,
2461007.500000000, A.D. 2025-Nov-28 00:00:00.0000,  6.087281819354087E+07,  1.344652919269426E+08, -8.262122836992145E+03, -2.762593820063828E+01,  1.216267688494575E+01, -1.654823927029092E-03,
2461008.500000000, A.D. 2025-Nov-29 00:00:00.0000,  5.847679568510778E+07,  1.354953275562812E+08, -8.405250479511917E+03, -2.783608657597255E+01,  1.168018321132270E+01, -1.648559378116587E-03,
2461009.500000000, A.D. 2025-Nov-30 00:00:00.0000,  5.606299384607095E+07,  1.364835349850603E+08, -8.545224621802568E+03, -2.803750682840055E+01,  1.119447363258604E+01, -1.580954378114896E-03,
2461010.500000000, A.D. 2025-Dec-01 00:00:00.0000,  5.363216352801231E+07,  1.374296469376432E+08, -8.676566772088408E+03, -2.823028195449328E+01,  1.070578838211142E+01, -1.448478670575515E-03,
2461011.500000000, A.D. 2025-Dec-02 00:00:00.0000,  5.118504649138489E+07,  1.383334153731258E+08, -8.793676296390593E+03, -2.841453849144407E+01,  1.021432865605470E+01, -1.252135058813941E-03,
2461012.500000000, A.D. 2025-Dec-03 00:00:00.0000,  4.872237207901765E+07,  1.391946070987160E+08, -8.891296721003950E+03, -2.859043398781867E+01,  9.720233165610411E+00, -9.991228446475375E-04,
2461013.500000000, A.D. 2025-Dec-04 00:00:00.0000,  4.624485563802608E+07,  1.400129975110215E+08, -8.965095651857555E+03, -2.875812896493944E+01,  9.223560088585717E+00, -7.036459074014623E-04,
2461014.500000000, A.D. 2025-Dec-05 00:00:00.0000,  4.375319992488305E+07,  1.407883634299421E+08, -9.012244795985520E+03, -2.891774739585357E+01,  8.724285933832034E+00, -3.859904076017884E-04,
2461015.500000000, A.D. 2025-Dec-06 00:00:00.0000,  4.124809996721950E+07,  1.415204768525525E+08, -9.031832673177123E+03, -2.906933900379799E+01,  8.222328277769602E+00, -6.961930437432429E-05,
2461016.500000000, A.D. 2025-Dec-07 00:00:00.0000,  3.873025049961969E+07,  1.422091015695234E+08, -9.024967301584780E+03, -2.921285976068309E+01,  7.717587315514523E+00,  2.228704781597202E-04,
2461017.500000000, A.D. 2025-Dec-08 00:00:00.0000,  3.620035395337968E+07,  1.428539936236136E+08, -8.994536842316389E+03, -2.934817876383490E+01,  7.209990119639146E+00,  4.733520958679627E-04,
2461018.500000000, A.D. 2025-Dec-09 00:00:00.0000,  3.365912687690323E+07,  1.434549050845669E+08, -8.944726715102792E+03, -2.947510570426159E+01,  6.699520998178414E+00,  6.700693357637455E-04,
2461019.500000000, A.D. 2025-Dec-10 00:00:00.0000,  3.110730360110971E+07,  1.440115895561199E+08, -8.880457914188504E+03, -2.959342465432542E+01,  6.186231124128268E+00,  8.076146443700694E-04,
2461020.500000000, A.D. 2025-Dec-11 00:00:00.0000,  2.854563718764659E+07,  1.445238077392677E+08, -8.806888092681766E+03, -2.970292164625440E+01,  5.670231515162146E+00,  8.856478549499336E-04,
2461021.500000000, A.D. 2025-Dec-12 00:00:00.0000,  2.597489847718668E+07,  1.449913319873627E+08, -8.729045344546437E+03, -2.980340083254355E+01,  5.151678215039284E+00,  9.072391025410909E-04,
2461022.500000000, A.D. 2025-Dec-13 00:00:00.0000,  2.339587420940346E+07,  1.454139495276679E+08, -8.651597939833999E+03, -2.989469033234582E+01,  4.630757208688648E+00,  8.774477726487540E-04,
2461023.500000000, A.D. 2025-Dec-14 00:00:00.0000,  2.080936494940114E+07,  1.457914645217178E+08, -8.578726977996528E+03, -2.997664154535173E+01,  4.107672987187916E+00,  8.023745217875522E-04,
2461024.500000000, A.D. 2025-Dec-15 00:00:00.0000,  1.821618321867756E+07,  1.461236993353683E+08, -8.514060579717159E+03, -3.004912563640332E+01,  3.582641663473077E+00,  6.886691047722771E-04,
2461025.500000000, A.D. 2025-Dec-16 00:00:00.0000,  1.561715195527239E+07,  1.464104953881037E+08, -8.460635282531381E+03, -3.011202975399172E+01,  3.055887929584116E+00,  5.433686890066181E-04,
2461026.500000000, A.D. 2025-Dec-17 00:00:00.0000,  1.301310325792083E+07,  1.466517138605665E+08, -8.420862320646644E+03, -3.016525439188326E+01,  2.527644596872596E+00,  3.739237187865285E-04,
2461027.500000000, A.D. 2025-Dec-18 00:00:00.0000,  1.040487728604979E+07,  1.468472364274924E+08, -8.396488106079400E+03, -3.020871246127476E+01,  1.998153443045767E+00,  1.882881646008139E-04,
2461028.500000000, A.D. 2025-Dec-19 00:00:00.0000,  7.793321164162979E+06,  1.469969660800964E+08, -8.388547593995929E+03, -3.024233008291673E+01,  1.467666274133386E+00, -5.018857034189139E-06,
2461029.500000000, A.D. 2025-Dec-20 00:00:00.0000,  5.179287755554469E+06,  1.471008280186807E+08, -8.397315859936178E+03, -3.026604873571827E+01,  9.364453759033532E-01, -1.969405861087514E-04,
2461030.500000000, A.D. 2025-Dec-21 00:00:00.0000,  2.563634212633644E+06,  1.471587705386431E+08, -8.422266975022852E+03, -3.027982816941957E+01,  4.047628569602037E-01, -3.780255542522037E-04,
2461031.500000000, A.D. 2025-Dec-22 00:00:00.0000, -5.277973356658372E+04,  1.471707658058864E+08, -8.462050074316561E+03, -3.028364942478036E+01, -1.271012453497633E-01, -5.386789887958585E-04,
2461032.500000000, A.D. 2025-Dec-23 00:00:00.0000, -2.669093729681172E+06,  1.471368104216324E+08, -8.514490735761821E+03, -3.027751743713291E+01, -6.588618893826866E-01, -6.694906955710678E-04,
2461033.500000000, A.D. 2025-Dec-24 00:00:00.0000, -5.284448954007146E+06,  1.470569257039782E+08, -8.576622552782297E+03, -3.026146300353917E+01, -1.190232593950985E+00, -7.616001724200516E-04,
2461034.500000000, A.D. 2025-Dec-25 00:00:00.0000, -7.897990416884534E+06,  1.469311576460890E+08, -8.644750920422375E+03, -3.023554425377754E+01, -1.720929327895242E+00, -8.070759019708218E-04,
2461035.500000000, A.D. 2025-Dec-26 00:00:00.0000, -1.050886937977959E+07,  1.467595765247331E+08, -8.714550518251956E+03, -3.019984799237371E+01, -2.250674762167361E+00, -7.993218264303881E-04,
2461036.500000000, A.D. 2025-Dec-27 00:00:00.0000, -1.311624589554790E+07,  1.465422761074136E+08, -8.781200913682580E+03, -3.015449117231957E+01, -2.779203448760912E+00, -7.335651850264302E-04,
2461037.500000000, A.D. 2025-Dec-28 00:00:00.0000, -1.571929147336346E+07,  1.462793723360865E+08, -8.839570575833321E+03, -3.009962217732176E+01, -3.306268950296820E+00, -6.075015325024413E-04,
2461038.500000000, A.D. 2025-Dec-29 00:00:00.0000, -1.831719180077896E+07,  1.459710012714596E+08, -8.884465339548886E+03, -3.003542052266336E+01, -3.831653960220494E+00, -4.221427215032048E-04,
2461039.500000000, A.D. 2025-Dec-30 00:00:00.0000, -2.090914927989381E+07,  1.456173160227377E+08, -8.910957084961236E+03, -2.996209231550768E+01, -4.355183549071056E+00, -1.827997449761476E-04,
2461040.500000000, A.D. 2025-Dec-31 00:00:00.0000, -2.349438486680995E+07,  1.452184824608258E+08, -8.914794219776988E+03, -2.987985813027034E+01, -4.876739491112334E+00,  1.000721949278027E-04,
2461041.500000000, A.D. 2026-Jan-01 00:00:00.0000, -2.607213844816194E+07,  1.447746738210197E+08, -8.892861905746162E+03, -2.978893116564825E+01, -5.396270536820538E+00,  4.106639513727917E-04,
2461042.500000000, A.D. 2026-Jan-02 00:00:00.0000, -2.864166696177200E+07,  1.442860648550339E+08, -8.843612358719110E+03, -2.968948769399232E+01, -5.913791339021254E+00,  7.287945738374546E-04,
2461043.500000000, A.D. 2026-Jan-03 00:00:00.0000, -3.120223990026873E+07,  1.437528267848835E+08, -8.767348311521113E+03, -2.958163783499520E+01, -6.429364480119745E+00,  1.032315513515680E-03,
2461044.500000000, A.D. 2026-Jan-04 00:00:00.0000, -3.375313272629843E+07,  1.431751245208193E+08, -8.666251508072019E+03, -2.946540837303830E+01, -6.943067059887158E+00,  1.300464255860501E-03,
2461045.500000000, A.D. 2026-Jan-05 00:00:00.0000, -3.629361965783652E+07,  1.425531170881757E+08, -8.544119567640126E+03, -2.934074608508753E+01, -7.454952095341879E+00,  1.517047840295493E-03,
2461046.500000000, A.D. 2026-Jan-06 00:00:00.0000, -3.882296762516775E+07,  1.418869611063775E+08, -8.405877997227013E+03, -2.920754044370262E+01, -7.965018611190486E+00,  1.672315332662322E-03,
2461047.500000000, A.D. 2026-Jan-07 00:00:00.0000, -4.134043267837443E+07,  1.411768161227648E+08, -8.257006685540080E+03, -2.906565551599756E+01, -8.473199337957826E+00,  1.763066632761046E-03,
2461048.500000000, A.D. 2026-Jan-08 00:00:00.0000, -4.384525909883695E+07,  1.404228502329219E+08, -8.103021193705499E+03, -2.891495889004014E+01, -8.979365589005083E+00,  1.791394681604608E-03,
2461049.500000000, A.D. 2026-Jan-09 00:00:00.0000, -4.633668059194276E+07,  1.396252447816896E+08, -7.949092516563833E+03, -2.875534027196930E+01, -9.483342239731108E+00,  1.762877733199719E-03,
2461050.500000000, A.D. 2026-Jan-10 00:00:00.0000, -4.881392258960553E+07,  1.387841976300043E+08, -7.799820210427046E+03, -2.858671887160008E+01, -9.984924780378785E+00,  1.684926919361729E-03,
2461051.500000000, A.D. 2026-Jan-11 00:00:00.0000, -5.127620481250985E+07,  1.378999250604239E+08, -7.659127667054534E+03, -2.840904270470553E+01, -1.048389320165709E+01,  1.565639714238287E-03,
2461052.500000000, A.D. 2026-Jan-12 00:00:00.0000, -5.372274356979574E+07,  1.369726626979632E+08, -7.530232331268489E+03, -2.822228384239074E+01, -1.098002081285144E+01,  1.413200621082744E-03,
2461053.500000000, A.D. 2026-Jan-13 00:00:00.0000, -5.615275359224740E+07,  1.360026658821629E+08, -7.415648080810905E+03, -2.802643278750607E+01, -1.147307828436510E+01,  1.235710040432103E-03,
2461054.500000000, A.D. 2026-Jan-14 00:00:00.0000, -5.856544941595777E+07,  1.349902098535928E+08, -7.317189704552293E+03, -2.782149392452622E+01, -1.196283413263992E+01,  1.041280240118070E-03,
2461055.500000000, A.D. 2026-Jan-15 00:00:00.0000, -6.096004645708238E+07,  1.339355900016774E+08, -7.235962964311242E+03, -2.760748302148959E+01, -1.244905304412906E+01,  8.382506145023783E-04,
2461056.500000000, A.D. 2026-Jan-16 00:00:00.0000, -6.333576197397678E+07,  1.328391223031405E+08, -7.172335388064384E+03, -2.738442714258588E+01, -1.293149334632761E+01,  6.354001281305699E-04,
2461057.500000000, A.D. 2026-Jan-17 00:00:00.0000, -6.569181612501635E+07,  1.317011439726690E+08, -7.125892479822040E+03, -2.715236690889680E+01, -1.340990481229303E+01,  4.420576649248886E-04,
2461058.500000000, A.D. 2026-Jan-18 00:00:00.0000, -6.802743330874270E+07,  1.305220142502392E+08, -7.095391658529639E+03, -2.691136066721304E+01, -1.388402785442234E+01,  2.680337357761076E-04,
2461059.500000000, A.D. 2026-Jan-19 00:00:00.0000, -7.034184391813922E+07,  1.293021151670845E+08, -7.078731571957469E+03, -2.666148973829187E+01, -1.435359493443778E+01,  1.233288140927158E-04,
2461060.500000000, A.D. 2026-Jan-20 00:00:00.0000, -7.263428655426842E+07,  1.280418520774023E+08, -7.072956407263875E+03, -2.640286359223740E+01, -1.481833459885787E+01,  1.761958284962617E-05,
2461061.500000000, A.D. 2026-Jan-21 00:00:00.0000, -7.490401063851103E+07,  1.267416537321809E+08, -7.074312388055027E+03, -2.613562370167566E+01, -1.527797795941128E+01, -4.042193796571780E-05,
2461062.500000000, A.D. 2026-Jan-22 00:00:00.0000, -7.715027926313920E+07,  1.254019717135311E+08, -7.078366901583970E+03, -2.585994508075142E+01, -1.573226684835280E+01, -4.387898248925381E-05,
2461063.500000000, A.D. 2026-Jan-23 00:00:00.0000, -7.937237205714221E+07,  1.240232791312667E+08, -7.080191561818123E+03, -2.557603508289043E+01, -1.618096255367642E+01,  1.169713738491396E-05,
2461064.500000000, A.D. 2026-Jan-24 00:00:00.0000, -8.156958783454974E+07,  1.226060685763867E+08, -7.074602226078510E+03, -2.528412963710531E+01, -1.662385415439081E+01,  1.276906048213178E-04,
2461065.500000000, A.D. 2026-Jan-25 00:00:00.0000, -8.374124682406342E+07,  1.211508493920072E+08, -7.056444290034473E+03, -2.498448739627294E+01, -1.706076594610261E+01,  3.019704855375949E-04,
2461066.500000000, A.D. 2026-Jan-26 00:00:00.0000, -8.588669231386705E+07,  1.196581443445738E+08, -7.020910704061389E+03, -2.467738204960758E+01, -1.749156391044162E+01,  5.285831087782356E-04,
2461067.500000000, A.D. 2026-Jan-27 00:00:00.0000, -8.800529154297954E+07,  1.181284857774633E+08, -6.963880017355084E+03, -2.436309246036086E+01, -1.791616118180817E+01,  7.976036933570185E-04,
2461068.500000000, A.D. 2026-Jan-28 00:00:00.0000, -9.009643561834086E+07,  1.165624113592353E+08, -6.882257388383150E+03, -2.404188984077678E+01, -1.833452173833026E+01,  1.095239822878291E-03,
2461069.500000000, A.D. 2026-Jan-29 00:00:00.0000, -9.215953817713091E+07,  1.149604596577306E+08, -6.774289334878325E+03, -2.371402156426369E+01, -1.874666030166414E+01,  1.404372466719650E-03,
2461070.500000000, A.D. 2026-Jan-30 00:00:00.0000, -9.419403254260650E+07,  1.133231659916183E+08, -6.639805083401501E+03, -2.337969290107952E+01, -1.915263551439985E+01,  1.705743058720621E-03,
2461071.500000000, A.D. 2026-Jan-31 00:00:00.0000, -9.619936734282850E+07,  1.116510592512443E+08, -6.480324083976448E+03, -2.303905056282086E+01, -1.955253412609748E+01,  1.979853193357251E-03,
2461072.500000000, A.D. 2026-Feb-01 00:00:00.0000, -9.817500099241482E+07,  1.099446604634764E+08, -6.298976310864091E+03, -2.269217383853542E+01, -1.994644691371110E+01,  2.209324967065385E-03,
2461073.500000000, A.D. 2026-Feb-02 00:00:00.0000, -1.001203959233239E+08,  1.082044836263538E+08, -6.100219229094684E+03, -2.233907818508296E+01, -2.033444139474141E+01,  2.381129180395014E-03,
2461074.500000000, A.D. 2026-Feb-03 00:00:00.0000, -1.020350137029955E+08,  1.064310387579356E+08, -5.889393393471837E+03, -2.197973178115945E+01, -2.071653921020343E+01,  2.487989711647209E-03,
2461075.500000000, A.D. 2026-Feb-04 00:00:00.0000, -1.039183119793609E+08,  1.046248364442179E+08, -5.672208663202822E+03, -2.161408005924546E+01, -2.109270481252332E+01,  2.528558441512452E-03,
2461076.500000000, A.D. 2026-Feb-05 00:00:00.0000, -1.057697436051177E+08,  1.027863927912468E+08, -5.454266376458108E+03, -2.124207028384793E+01, -2.146284723634678E+01,  2.506467358628583E-03,
2461077.500000000, A.D. 2026-Feb-06 00:00:00.0000, -1.075887576368844E+08,  1.009162337679686E+08, -5.240694420367479E+03, -2.086366957025204E+01, -2.182683155155778E+01,  2.428764641724257E-03,
2461078.500000000, A.D. 2026-Feb-07 00:00:00.0000, -1.093748014986325E+08,  9.901489835094906E+07, -5.035922519542277E+03, -2.047887374342320E+01, -2.218449415208847E+01,  2.304320169482565E-03,
2461079.500000000, A.D. 2026-Feb-08 00:00:00.0000, -1.111273235475758E+08,  9.708294037406427E+07, -4.843581269696355E+03, -2.008770821213599E+01, -2.253565676807935E+01,  2.142599857632987E-03,
2461080.500000000, A.D. 2026-Feb-09 00:00:00.0000, -1.128457754778870E+08,  9.512092933220357E+07, -4.666485257394612E+03, -1.969022389347602E+01, -2.288013640460204E+01,  1.952949286829764E-03,
2461081.500000000, A.D. 2026-Feb-10 00:00:00.0000, -1.145296142721390E+08,  9.312945053028964E+07, -4.506657378301024E+03, -1.928649127780002E+01, -2.321775059263717E+01,  1.744338429015002E-03,
2461082.500000000, A.D. 2026-Feb-11 00:00:00.0000, -1.161783036449970E+08,  9.110910495915903E+07, -4.365359959270805E+03, -1.887659490970433E+01, -2.354831863480496E+01,  1.525434749412469E-03,
2461083.500000000, A.D. 2026-Feb-12 00:00:00.0000, -1.177913150805354E+08,  8.906050919494525E+07, -4.243110684398562E+03, -1.846062966859944E+01, -2.387166002628546E+01,  1.304858271419462E-03,
2461084.500000000, A.D. 2026-Feb-13 00:00:00.0000, -1.193681286543894E+08,  8.698429551114325E+07, -4.139673485025764E+03, -1.803869959229657E+01, -2.418759132285138E+01,  1.091485043586360E-03,
2461085.500000000, A.D. 2026-Feb-14 00:00:00.0000, -1.209082338772282E+08,  8.488111228221291E+07, -4.054025517888367E+03, -1.761091957275389E+01, -2.449592274305211E+01,  8.946775033287224E-04,
2461086.500000000, A.D. 2026-Feb-15 00:00:00.0000, -1.224111308088056E+08,  8.275162464351210E+07, -3.984311590917408E+03, -1.717741987938591E+01, -2.479645586889021E+01,  7.243258043203582E-04,
2461087.500000000, A.D. 2026-Feb-16 00:00:00.0000, -1.238763316669096E+08,  8.059651525051831E+07, -3.927807051744312E+03, -1.673835294080340E+01, -2.508898388583313E+01,  5.905950566607032E-04,
